rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
532,10166274,K01078.03,Kepler-267 d,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9920,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,28.464648040,8.8050000e-05,-8.8050000e-05,158.0398600,2.540000e-03,-2.540000e-03,2454991.040,2.540000e-03,-2.540000e-03,0,,,,,,0.0350,0.3950,-0.0350,2.66570,0.08060,-0.08060,,,,1.6298e+03,6.030e+01,-6.030e+01,0.037174,1.253000e-03,-6.860000e-04,14.11665,0.56663,-5.18992,LS+MCMC,1.87,1.400e-01,-2.200e-01,0.1415,,,89.98,,,301.0,,,1.95,0.49,-0.55,84.560000,3.400000,-3.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4418,0.2405,q1_q17_dr25_koi,6.3114157,22.1929230,28.90,3,36,3,q1_q17_dr25_tce,11111101110111011000000000000000,0.96990,Mandel and Agol (2002 ApJ 580 171),,,010/010166/010166274/dv/kplr010166274-20160209194854_dvr.pdf,010/010166/010166274/dv/kplr010166274-003-20160209194854_dvs.pdf,3789.00,75.00,-82.00,4.781,0.063,-0.031,-0.3400,0.1500,-0.1500,0.4600,0.0350,-0.0530,0.4670,0.0380,-0.0460,,,,q1_q17_dr25_stellar,299.830410,47.157459,15.438,16.821,15.494,14.846,14.485,13.334,12.675,12.485,0.070,19.988717000,0.000015000,47.15741000,0.00016000,0.88000,0.54000,-0.19000,0.56000,-9.000000e-05,9.10000e-04,1.120000e-03,9.80000e-04,0.1300,0.1900,-0.5000,0.1900,0.5100,0.1900,0.5500,0.2000,-0.1200,0.2000,0.5700,0.2000
9222,10604335,K01298.02,Kepler-283 c,CONFIRMED,Active,2017-05-10,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_koi,DEEP_V_SHAPED,92.749577700,6.9420000e-04,-6.9420000e-04,173.2797500,5.430000e-03,-5.430000e-03,2455006.280,5.430000e-03,-5.430000e-03,0,,,,,,0.0190,0.4220,-0.0190,5.50600,0.19100,-0.19100,,,,1.1051e+03,6.510e+01,-6.510e+01,0.029388,1.663000e-03,-8.920000e-04,5.11010,0.22191,-2.08274,LS+MCMC,1.87,8.000e-02,-1.000e-01,0.3378,,,89.99,,,240.0,,,0.78,0.15,-0.14,132.450000,5.800000,-5.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1010,0.6443,q1_q17_dr25_koi,4.4277280,10.7435630,18.00,2,14,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.87790,Mandel and Agol (2002 ApJ 580 171),,,010/010604/010604335/dv/kplr010604335-20160209194854_dvr.pdf,010/010604/010604335/dv/kplr010604335-002-20160209194854_dvs.pdf,4141.00,83.00,-91.00,4.684,0.022,-0.025,-0.2000,0.1500,-0.1500,0.5820,0.0270,-0.0300,0.5960,0.0280,-0.0360,,,,q1_q17_dr25_stellar,293.613710,47.839001,15.847,17.023,15.819,15.344,15.046,13.927,13.263,13.139,0.154,19.574255000,0.000020000,47.83880000,0.00020000,0.26000,0.72000,-0.71000,0.71000,-1.200000e-04,9.60000e-04,8.000000e-04,1.10000e-03,-0.1200,0.2900,-0.1500,0.2300,0.1900,0.2600,0.0300,0.3300,-0.1100,0.2400,0.1200,0.2600
4541,8874090,K01404.02,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.9550,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,18.906092100,2.3610000e-04,-2.3610000e-04,140.8293200,9.890000e-03,-9.890000e-03,2454973.829,9.890000e-03,-9.890000e-03,0,,,,,,0.0040,0.4460,-0.0040,4.12500,0.31500,-0.31500,,,,3.7560e+02,3.650e+01,-3.650e+01,0.017734,1.370000e-03,-6.470000e-04,2.39508,0.84844,-1.01640,LS+MCMC,0.87,1.600e-01,-2.100e-01,0.1088,,,89.99,,,336.0,,,3.03,2.29,-1.67,35.600000,12.600000,-12.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4260,0.2631,q1_q17_dr25_koi,4.1399280,10.1251210,11.90,2,69,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.26590,Mandel and Agol (2002 ApJ 580 171),,,008/008874/008874090/dv/kplr008874090-20160209194854_dvr.pdf,008/008874/008874090/dv/kplr008874090-002-20160209194854_dvs.pdf,3751.00,219.00,-219.00,4.813,0.104,-0.085,-0.2400,0.1500,-0.1500,0.4500,0.0820,-0.1100,0.4790,0.0650,-0.1210,,,,q1_q17_dr25_stellar,287.054530,45.180370,15.931,16.950,15.864,15.494,15.298,14.167,13.601,13.484,0.791,19.136970000,0.000036000,45.18019000,0.00039000,0.10000,1.40000,-0.60000,1.40000,0.000000e+00,5.80000e-04,2.200000e-04,5.90000e-04,-0.8500,0.7800,-0.8700,0.4200,1.2200,0.6300,-0.9000,0.6500,-0.9200,0.4800,1.2900,0.5700
973,11497958,K01422.02,Kepler-296 d,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,19.850294950,5.5250000e-05,-5.5250000e-05,133.6493300,2.160000e-03,-2.160000e-03,2454966.649,2.160000e-03,-2.160000e-03,0,,,,,,0.2170,0.2450,-0.2170,2.84070,0.07410,-0.07410,,,,1.6075e+03,5.070e+01,-5.070e+01,0.036352,1.147000e-03,-9.620000e-04,7.60188,0.86312,-2.68908,LS+MCMC,1.52,1.900e-01,-2.300e-01,0.1052,,,89.77,,,297.0,,,1.83,0.68,-0.62,54.100000,6.100000,-6.100000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3775,0.3402,q1_q17_dr25_koi,5.9711690,25.0690520,34.40,5,53,2,q1_q17_dr25_tce,11111110111011101000000000000000,0.97540,Mandel and Agol (2002 ApJ 580 171),,,011/011497/011497958/dv/kplr011497958-20160209194854_dvr.pdf,011/011497/011497958/dv/kplr011497958-002-20160209194854_dvs.pdf,3526.00,71.00,-78.00,4.866,0.066,-0.044,-0.0800,0.1500,-0.1500,0.3830,0.0480,-0.0580,0.3940,0.0550,-0.0670,,,,q1_q17_dr25_stellar,286.540010,49.437328,15.921,17.617,16.090,15.194,14.726,13.391,12.807,12.600,0.018,19.102690000,0.000012000,49.43719000,0.00010000,0.79000,0.43000,-0.49000,0.37000,-1.160000e-03,7.20000e-04,5.700000e-04,6.90000e-04,-0.0400,0.1300,0.1800,0.1700,0.1900,0.1700,-0.1300,0.1600,0.0600,0.1600,0.1500,0.1600
4522,11497958,K01422.04,Kepler-296 f,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9270,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,63.335471900,9.2700000e-04,-9.2700000e-04,162.6161000,1.110000e-02,-1.110000e-02,2454995.616,1.110000e-02,-1.110000e-02,0,,,,,,0.0290,0.4220,-0.0290,3.65100,0.25100,-0.25100,,,,9.8300e+02,8.380e+01,-8.380e+01,0.028278,1.706000e-03,-1.484000e-03,11.91740,1.37717,-6.03080,LS+MCMC,1.18,1.500e-01,-1.800e-01,0.2279,,,89.99,,,202.0,,,0.39,0.15,-0.13,136.200000,15.700000,-15.700000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3775,0.3402,q1_q17_dr25_koi,5.6751770,9.0987710,13.00,5,15,5,q1_q17_dr25_tce,11111110111011101000000000000000,0.94580,Mandel and Agol (2002 ApJ 580 171),,,011/011497/011497958/dv/kplr011497958-20160209194854_dvr.pdf,011/011497/011497958/dv/kplr011497958-005-20160209194854_dvs.pdf,3526.00,71.00,-78.00,4.866,0.066,-0.044,-0.0800,0.1500,-0.1500,0.3830,0.0480,-0.0580,0.3940,0.0550,-0.0670,,,,q1_q17_dr25_stellar,286.540010,49.437328,15.921,17.617,16.090,15.194,14.726,13.391,12.807,12.600,0.608,19.102674000,0.000037000,49.43745000,0.00031000,0.20000,1.30000,0.40000,1.10000,-2.000000e-04,1.20000e-03,-5.000000e-04,1.00000e-03,-0.1900,0.2400,0.2700,0.3900,0.3200,0.3700,-0.2700,0.3100,0.2100,0.3700,0.3500,0.3700
5831,11497958,K01422.05,Kepler-296 e,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9840,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,34.142050600,2.2890000e-04,-2.2890000e-04,136.0362400,5.590000e-03,-5.590000e-03,2454969.036,5.590000e-03,-5.590000e-03,0,,,,,,0.1050,0.3340,-0.1050,2.94500,0.17900,-0.17900,,,,7.8800e+02,6.310e+01,-6.310e+01,0.025353,1.347000e-03,-1.283000e-03,11.96206,0.72233,-5.78164,LS+MCMC,1.06,1.300e-01,-1.600e-01,0.1510,,,89.93,,,248.0,,,0.89,0.33,-0.30,90.330000,5.500000,-5.500000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3775,0.3402,q1_q17_dr25_koi,4.2406040,10.5416920,13.30,5,31,4,q1_q17_dr25_tce,11111110111011101000000000000000,0.09570,Mandel and Agol (2002 ApJ 580 171),,,011/011497/011497958/dv/kplr011497958-20160209194854_dvr.pdf,011/011497/011497958/dv/kplr011497958-004-20160209194854_dvs.pdf,3526.00,71.00,-78.00,4.866,0.066,-0.044,-0.0800,0.1500,-0.1500,0.3830,0.0480,-0.0580,0.3940,0.0550,-0.0670,,,,q1_q17_dr25_stellar,286.540010,49.437328,15.921,17.617,16.090,15.194,14.726,13.391,12.807,12.600,0.533,19.102647000,0.000028000,49.43733000,0.00024000,-0.72000,0.99000,-0.01000,0.86000,6.800000e-04,8.70000e-04,-1.000000e-04,7.80000e-04,0.0000,4.5000,-0.8000,5.1000,0.8000,5.1000,-0.1000,4.5000,-0.9000,5.1000,0.9000,5.1000
1550,10027323,K01596.02,Kepler-309 c,CONFIRMED,Active,2017-05-10,CANDIDATE,0.7380,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,105.358229900,5.2500000e-04,-5.2500000e-04,138.6806900,3.270000e-03,-3.270000e-03,2454971.681,3.270000e-03,-3.270000e-03,0,,,,,,0.7500,0.1960,-0.5110,3.81000,0.13700,-0.13700,,,,1.2102e+03,5.610e+01,-5.610e+01,0.034493,8.410000e-03,-3.001000e-03,5.81276,11.97122,-5.12285,LS+MCMC,1.87,1.300e-01,-1.700e-01,0.3510,,,89.71,,,204.0,,,0.41,0.09,-0.10,150.500000,62.000000,-62.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4011,0.2767,q1_q17_dr25_koi,7.1564820,16.5116940,22.60,2,11,2,q1_q17_dr25_tce,11111101110111011000000000000000,0.89670,Mandel and Agol (2002 ApJ 580 171),,,010/010027/010027323/dv/kplr010027323-20160209194854_dvr.pdf,010/010027/010027323/dv/kplr010027323-002-20160209194854_dvs.pdf,3883.00,69.00,-93.00,4.762,0.040,-0.036,-0.2800,0.1500,-0.1500,0.4960,0.0360,-0.0440,0.5180,0.0290,-0.0440,,,,q1_q17_dr25_stellar,297.509860,46.961262,15.157,16.087,15.052,14.758,14.572,13.504,12.931,12.852,0.054,19.834026000,0.000014000,46.96126000,0.00017000,1.32000,0.53000,0.01000,0.60000,-1.200000e-03,6.90000e-04,2.900000e-04,8.00000e-04,0.0100,0.2200,0.5600,0.4100,0.5600,0.4100,0.1900,0.2400,0.9300,0.3800,0.9500,0.3800
5545,9205938,K02162.02,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.9200,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_DIFFS,199.668760000,3.9610000e-03,-3.9610000e-03,131.6090000,1.710000e-02,-1.710000e-02,2454964.609,1.710000e-02,-1.710000e-02,0,,,,,,0.0460,0.4200,-0.0460,8.99600,0.48300,-0.48300,,,,2.5190e+02,1.970e+01,-1.970e+01,0.014438,8.670000e-04,-5.970000e-04,2.40750,0.28647,-1.07735,LS+MCMC,1.45,1.800e-01,-1.800e-01,0.6193,,,89.98,,,305.0,,,2.06,0.76,-0.59,171.800000,20.400000,-20.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2865,0.3556,q1_q17_dr25_koi,6.1517878,11.0906140,13.90,2,7,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.81950,Mandel and Agol (2002 ApJ 580 171),,,009/009205/009205938/dv/kplr009205938-20160209194854_dvr.pdf,009/009205/009205938/dv/kplr009205938-002-20160209194854_dvs.pdf,5678.00,113.00,-102.00,4.409,0.132,-0.088,-0.4000,0.1500,-0.1500,0.9210,0.1150,-0.1150,0.7940,0.0710,-0.0300,,,,q1_q17_dr25_stellar,285.691990,45.689388,14.033,14.429,13.992,13.864,13.828,12.966,12.631,12.534,0.273,19.046106000,0.000026000,45.68926000,0.00031000,-1.05000,0.98000,-0.50000,1.10000,2.300000e-04,2.30000e-04,1.300000e-04,2.60000e-04,0.3000,0.6900,1.2400,0.8700,1.2800,0.8600,0.2000,0.6900,1.4000,0.9000,1.4200,0.9000
9540,12885212,K02184.02,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.6380,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,95.906433000,1.2580000e-03,-1.2580000e-03,226.9210000,1.070000e-02,-1.070000e-02,2455059.921,1.070000e-02,-1.070000e-02,0,,,,,,0.5760,0.0090,-0.4880,4.08000,0.28500,-0.28500,,,,8.3620e+02,8.080e+01,-8.080e+01,0.027054,4.060000e-04,-2.930000e-03,7.32893,8.55979,-0.03691,LS+MCMC,2.17,7.000e-02,-1.200e-01,0.3684,,,89.78,,,288.0,,,1.63,0.20,-0.29,152.700000,59.500000,-59.500000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.0656,0.6854,q1_q17_dr25_koi,3.9189508,8.9251010,11.00,2,12,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.38770,Mandel and Agol (2002 ApJ 580 171),,,012/012885/012885212/dv/kplr012885212-20160209194854_dvr.pdf,012/012885/012885212/dv/kplr012885212-002-20160209194854_dvs.pdf,4620.00,73.00,-82.00,4.564,0.052,-0.014,0.1200,0.1500,-0.1500,0.7360,0.0210,-0.0430,0.7230,0.0430,-0.0270,,,,q1_q17_dr25_stellar,290.175020,52.220341,15.504,16.288,15.458,15.169,14.980,14.016,13.389,13.264,0.048,19.344936000,0.000038000,52.22039000,0.00036000,-2.10000,1.30000,0.20000,1.30000,2.200000e-03,1.20000e-03,8.000000e-04,1.20000e-03,-0.2800,0.9200,0.5400,0.6500,0.6100,0.8000,-0.1400,0.8200,0.8100,0.6300,0.8300,0.6300
2024,10027247,K02418.01,Kepler-1229 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9370,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,86.829519000,1.2900000e-03,-1.2900000e-03,189.2616200,9.690000e-03,-9.690000e-03,2455022.262,9.690000e-03,-9.690000e-03,0,,,,,,0.9530,0.0180,-0.6690,7.46400,0.37100,-0.37100,,,,7.5100e+02,5.720e+01,-5.720e+01,0.033200,1.960000e-04,-8.999000e-03,0.11306,3.61978,-0.06936,LS+MCMC,1.68,1.200e-01,-2.100e-01,0.3013,,,88.47,,,196.0,,,0.35,0.08,-0.11,35.600000,17.500000,-17.500000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3258,0.4047,q1_q17_dr25_koi,4.8417390,11.6531370,15.10,1,14,1,q1_q17_dr25_tce,11111101110111011000000000000000,0.80540,Mandel and Agol (2002 ApJ 580 171),,,010/010027/010027247/dv/kplr010027247-20160209194854_dvr.pdf,010/010027/010027247/dv/kplr010027247-001-20160209194854_dvs.pdf,3576.00,71.00,-85.00,4.791,0.055,-0.035,0.1600,0.1500,-0.1500,0.4630,0.0340,-0.0580,0.4820,0.0410,-0.0620,,,,q1_q17_dr25_stellar,297.486690,46.996712,15.474,17.021,15.613,14.960,14.511,13.228,12.573,12.374,0.570,19.832456000,0.000026000,46.99667000,0.00029000,0.35000,0.97000,-0.10000,1.00000,3.000000e-05,7.30000e-04,4.100000e-04,7.80000e-04,-0.2500,0.2700,-0.1000,0.2500,0.2700,0.2800,0.4400,0.2200,0.3300,0.2500,0.5500,0.2500
2257,11768142,K02626.01,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,38.097071700,3.0790000e-04,-3.0790000e-04,140.0035300,6.590000e-03,-6.590000e-03,2454973.004,6.590000e-03,-6.590000e-03,0,,,,,,0.9530,0.0190,-0.6880,4.30700,0.21000,-0.21000,,,,9.1330e+02,5.910e+01,-5.910e+01,0.036450,1.547000e-03,-9.758000e-03,0.27308,8.06046,-0.12542,LS+MCMC,1.58,2.000e-01,-2.100e-01,0.1667,,,88.02,,,242.0,,,0.81,0.30,-0.25,27.600000,13.600000,-13.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3660,0.3573,q1_q17_dr25_koi,4.2678237,14.5754800,17.00,1,38,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.97850,Mandel and Agol (2002 ApJ 580 171),,,011/011768/011768142/dv/kplr011768142-20160209194854_dvr.pdf,011/011768/011768142/dv/kplr011768142-001-20160209194854_dvs.pdf,3554.00,71.00,-80.00,4.867,0.055,-0.055,-0.0400,0.1500,-0.1500,0.3980,0.0490,-0.0540,0.4260,0.0470,-0.0760,,,,q1_q17_dr25_stellar,294.366090,49.915058,15.931,17.596,16.218,15.218,14.761,13.454,12.784,12.635,0.000,19.624478000,0.000028000,49.91442000,0.00026000,2.52000,0.99000,-2.32000,0.94000,-2.380000e-03,9.20000e-04,2.140000e-03,8.90000e-04,0.2400,0.4700,0.5700,0.3800,0.6200,0.4300,0.1400,0.4400,0.6400,0.3900,0.6600,0.4100
2038,8890150,K02650.01,Kepler-395 c,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9850,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,34.989784700,3.8030000e-04,-3.8030000e-04,144.2091200,9.700000e-03,-9.700000e-03,2454977.209,9.700000e-03,-9.700000e-03,0,,,,,,0.0340,0.4220,-0.0340,4.20800,0.23500,-0.23500,,,,4.9850e+02,4.720e+01,-4.720e+01,0.020074,1.455000e-03,-9.070000e-04,4.19621,0.40190,-1.99882,LS+MCMC,1.14,7.000e-02,-1.000e-01,0.1691,,,89.97,,,292.0,,,1.71,0.35,-0.42,64.760000,6.200000,-6.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3037,0.4224,q1_q17_dr25_koi,3.8563123,10.0909195,11.50,2,40,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.52780,Mandel and Agol (2002 ApJ 580 171),,,008/008890/008890150/dv/kplr008890150-20160209194854_dvr.pdf,008/008890/008890150/dv/kplr008890150-001-20160209194854_dvs.pdf,3765.00,75.00,-83.00,4.725,0.049,-0.021,0.0200,0.1500,-0.1500,0.5210,0.0290,-0.0470,0.5260,0.0350,-0.0420,,,,q1_q17_dr25_stellar,293.511080,45.136589,15.987,17.431,16.016,15.369,15.039,13.818,13.131,12.948,0.216,19.567430000,0.000026000,45.13639000,0.00029000,0.91000,1.00000,-0.70000,1.00000,-4.500000e-04,5.90000e-04,4.600000e-04,6.10000e-04,0.1900,0.3400,-0.5000,0.5600,0.5300,0.5700,0.3900,0.3700,-0.2600,0.4800,0.4700,0.4300
8348,5184911,K02719.02,,CANDIDATE,Active,2017-05-10,CANDIDATE,0.9900,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,106.259760000,2.6070000e-03,-2.6070000e-03,132.2417000,2.160000e-02,-2.160000e-02,2454965.242,2.160000e-02,-2.160000e-02,0,,,,,,0.2090,0.2430,-0.2090,6.10100,0.84900,-0.84900,,,,3.5400e+02,5.530e+01,-5.530e+01,0.016656,2.037000e-03,-1.011000e-03,3.88748,2.88653,-3.79025,LS+MCMC,1.50,1.000e-01,-1.600e-01,0.4071,,,89.91,,,303.0,,,1.99,0.53,-0.58,132.400000,49.200000,-49.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.0989,0.6441,q1_q17_dr25_koi,5.4129524,10.0223750,7.70,2,14,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.24170,Mandel and Agol (2002 ApJ 580 171),,,005/005184/005184911/dv/kplr005184911-20160209194854_dvr.pdf,005/005184/005184911/dv/kplr005184911-002-20160209194854_dvs.pdf,4827.00,129.00,-144.00,4.508,0.084,-0.070,0.3200,0.1500,-0.3000,0.8230,0.0560,-0.0860,0.7960,0.0510,-0.0510,,,,q1_q17_dr25_stellar,291.184970,40.311211,15.141,16.055,15.082,14.749,14.564,13.472,12.944,12.834,0.762,19.412317000,0.000026000,40.31125000,0.00030000,-0.60000,1.10000,0.10000,1.10000,2.300000e-04,4.70000e-04,-7.000000e-05,4.80000e-04,-0.4100,0.4100,-0.7900,0.8100,0.8900,0.7600,-0.3800,0.4400,-0.8000,0.6700,0.8900,0.6500
2617,3642335,K03010.01,Kepler-1410 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9960,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,60.866097400,6.4970000e-04,-6.4970000e-04,179.2867400,7.870000e-03,-7.870000e-03,2455012.287,7.870000e-03,-7.870000e-03,0,,,,,,0.0040,0.4630,-0.0040,4.39700,0.23800,-0.23800,,,,7.1430e+02,5.370e+01,-5.370e+01,0.024307,1.273000e-03,-1.109000e-03,6.48899,0.04423,-3.57545,LS+MCMC,1.39,7.000e-02,-1.000e-01,0.2465,,,90.00,,,244.0,,,0.84,0.17,-0.16,108.315000,0.738000,-0.738000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3037,0.4224,q1_q17_dr25_koi,3.7375264,12.6815020,15.40,1,23,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.90580,Mandel and Agol (2002 ApJ 580 171),,,003/003642/003642335/dv/kplr003642335-20160209194854_dvr.pdf,003/003642/003642335/dv/kplr003642335-001-20160209194854_dvs.pdf,3808.00,69.00,-76.00,4.734,0.033,-0.027,-0.0200,0.1500,-0.1500,0.5220,0.0280,-0.0350,0.5390,0.0300,-0.0370,,,,q1_q17_dr25_stellar,290.510190,38.743542,15.757,17.121,15.759,15.173,14.829,13.586,12.906,12.767,0.052,19.367387000,0.000025000,38.74388000,0.00024000,1.70000,1.00000,1.21000,0.86000,-9.600000e-04,7.90000e-04,-5.200000e-04,6.60000e-04,-0.2500,0.5000,-0.5600,0.7300,0.6200,0.7900,0.5100,0.4800,-0.2100,0.3700,0.5500,0.4700
2723,2973386,K03034.01,,CANDIDATE,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,31.020917500,1.8950000e-04,-1.8950000e-04,138.0147900,4.480000e-03,-4.480000e-03,2454971.015,4.480000e-03,-4.480000e-03,0,,,,,,0.8810,0.0510,-0.6070,2.01200,0.13000,-0.13000,,,,8.5950e+02,6.790e+01,-6.790e+01,0.031742,5.180000e-04,-5.867000e-03,4.98258,38.90040,-3.14437,LS+MCMC,1.66,1.200e-01,-1.700e-01,0.1522,,,89.20,,,291.0,,,1.70,0.40,-0.45,63.300000,30.900000,-30.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4064,0.2898,q1_q17_dr25_koi,4.6351023,11.9254820,15.10,1,42,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.04890,Mandel and Agol (2002 ApJ 580 171),,,002/002973/002973386/dv/kplr002973386-20160209194854_dvr.pdf,002/002973/002973386/dv/kplr002973386-001-20160209194854_dvs.pdf,3720.00,73.00,-81.00,4.764,0.054,-0.031,-0.1000,0.1500,-0.1500,0.4800,0.0330,-0.0500,0.4880,0.0390,-0.0440,,,,q1_q17_dr25_stellar,286.980130,38.165218,15.572,16.951,15.585,14.981,14.629,13.452,12.774,12.609,0.000,19.132012000,0.000020000,38.16572000,0.00027000,0.11000,0.85000,1.78000,0.97000,-3.200000e-04,7.80000e-04,-1.830000e-03,9.00000e-04,0.2600,0.4000,0.3000,0.4000,0.4000,0.4000,0.2400,0.4000,0.5700,0.4000,0.6200,0.4000
